doi,pmcid,ncbi_pdf_url,alt_pdf_url
https://doi.org/10.1371/journal.pone.0124963,PMC4414411,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4414411/pdf/,
https://doi.org/10.1101/gad.284661.116,PMC5538433,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5538433/pdf/,
https://doi.org/10.1186/s13075-018-1510-6,PMC5791354,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5791354/pdf/,
https://doi.org/10.1038/s41418-021-00875-z,PMC8901929,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8901929/pdf/,
https://doi.org/10.1136/bmjopen-2020-037664,PMC7500300,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7500300/pdf/,
https://doi.org/10.7150/ijms.14849,PMC4879764,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4879764/pdf/,
https://doi.org/10.3390/v11030228,PMC6466252,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6466252/pdf/,
https://doi.org/10.1212/WNL.0000000000006729,PMC6340340,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6340340/pdf/,
https://doi.org/10.1038/s41467-023-37213-5,PMC10049997,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10049997/pdf/,
https://doi.org/10.1016/j.gore.2022.101050,PMC9356188,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9356188/pdf/,
https://doi.org/10.7717/peerj.14416,PMC9798904,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9798904/pdf/,
https://doi.org/10.1111/ene.15259,PMC9303184,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9303184/pdf/,
https://doi.org/10.3390/ijms232113316,PMC9653689,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9653689/pdf/,
https://doi.org/10.1186/s12934-016-0598-0,PMC5116212,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5116212/pdf/,
https://doi.org/10.1074/jbc.M710592200,PMC2376233,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2376233/pdf/,
https://doi.org/10.1126/science.adl1460,PMC7616728,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7616728/pdf/,
https://doi.org/10.1038/s41598-022-23222-9,PMC9649023,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9649023/pdf/,
https://doi.org/10.1080/23802359.2020.1788465,PMC7782005,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7782005/pdf/,
https://doi.org/10.1016/j.mmcr.2019.10.001,PMC6812021,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6812021/pdf/,
https://doi.org/10.3390/plants11182416,PMC9503566,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9503566/pdf/,
https://doi.org/10.1186/s13677-023-00400-2,PMC9911337,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9911337/pdf/,
https://doi.org/10.1186/1471-2407-10-555,PMC3027604,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3027604/pdf/,
https://doi.org/10.5114/pg.2014.46160,PMC4223113,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4223113/pdf/,
https://doi.org/10.18632/aging.204406,PMC9740358,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9740358/pdf/,
https://doi.org/10.1155/2021/1877075,PMC8548107,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8548107/pdf/,
https://doi.org/10.1186/s12964-016-0137-y,PMC4964075,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4964075/pdf/,
https://doi.org/10.1038/s41597-019-0197-0,PMC6768995,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6768995/pdf/,
https://doi.org/10.1136/bmjgh-2020-002492,PMC7537141,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7537141/pdf/,
https://doi.org/10.3390/insects12070600,PMC8305150,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8305150/pdf/,
https://doi.org/10.1093/eurheartj/ehp022,PMC2642921,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2642921/pdf/,
https://doi.org/10.1038/srep08201,PMC4314654,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4314654/pdf/,
https://doi.org/10.7554/eLife.70608,PMC8612705,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8612705/pdf/,
https://doi.org/10.1016/B978-0-12-374920-8.00116-8,PMC7151895,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151895/pdf/,
https://doi.org/10.1371/journal.pone.0041977,PMC3413702,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3413702/pdf/,
https://doi.org/10.1371/journal.pone.0028470,PMC3234256,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3234256/pdf/,
https://doi.org/10.1016/j.buildenv.2023.110280,PMC10080864,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10080864/pdf/,
https://doi.org/10.4103/AJA.AJA_105_18,PMC6628736,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6628736/pdf/,
https://doi.org/10.1128/MRA.00533-21,PMC8297448,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8297448/pdf/,
https://doi.org/10.1186/s10020-023-00612-x,PMC9890696,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9890696/pdf/,
https://doi.org/10.3390/microorganisms10010017,PMC8778680,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8778680/pdf/,
https://doi.org/10.3897/phytokeys.124.35242,PMC6592973,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6592973/pdf/,
https://doi.org/10.1002/ece3.3755,PMC5817124,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5817124/pdf/,
https://doi.org/10.1093/ve/veaa095,PMC7816680,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7816680/pdf/,
https://doi.org/10.1038/s41586-020-2561-9,PMC7116210,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7116210/pdf/,
https://doi.org/10.5005/jp-journals-10005-1410,PMC5360807,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5360807/pdf/,
https://doi.org/10.1080/21655979.2022.2076500,PMC9276026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9276026/pdf/,
https://doi.org/10.1016/j.molcel.2018.05.022,PMC6028919,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6028919/pdf/,
https://doi.org/10.3389/fonc.2021.709540,PMC8549845,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8549845/pdf/,
https://doi.org/10.1186/s12864-020-07190-w,PMC7654585,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7654585/pdf/,
https://doi.org/10.3389/fneur.2021.675355,PMC8201068,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8201068/pdf/,
https://doi.org/10.1128/MRA.00078-20,PMC7033266,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7033266/pdf/,
https://doi.org/10.1029/2020jc016488,PMC7685172,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7685172/pdf/,
https://doi.org/10.1371/journal.pone.0188179,PMC5739386,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5739386/pdf/,
https://doi.org/10.1007/s12223-020-00816-2,PMC7716942,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7716942/pdf/,
https://doi.org/10.1371/journal.pone.0200222,PMC6034857,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6034857/pdf/,
https://doi.org/10.1371/journal.pone.0225115,PMC6892528,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6892528/pdf/,
https://doi.org/10.1002/anie.201801001,PMC6055752,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6055752/pdf/,
https://doi.org/10.3389/frobt.2021.773166,PMC8808597,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8808597/pdf/,
https://doi.org/10.1111/j.1750-2659.2011.00273.x,PMC4942080,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4942080/pdf/,
https://doi.org/10.1016/j.heliyon.2022.e09218,PMC8971615,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8971615/pdf/,
https://doi.org/10.1371/journal.pone.0069635,PMC3718692,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3718692/pdf/,
https://doi.org/10.1002/advs.202100736,PMC8373090,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8373090/pdf/,
https://doi.org/10.1007/s12559-022-10076-6,PMC9797382,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9797382/pdf/,
https://doi.org/10.1186/s12864-018-4784-9,PMC5968712,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5968712/pdf/,
https://doi.org/10.1186/1471-2164-14-452,PMC3708741,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3708741/pdf/,
https://doi.org/10.3390/jcm10020173,PMC7825045,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7825045/pdf/,
https://doi.org/10.1038/s41598-017-11600-7,PMC5593942,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5593942/pdf/,
https://doi.org/10.1128/mra.01215-22,PMC10019299,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10019299/pdf/,
https://doi.org/10.1186/s13075-015-0602-9,PMC4404072,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4404072/pdf/,
https://doi.org/10.1038/s41598-022-18253-1,PMC9395535,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9395535/pdf/,
https://doi.org/10.1021/acs.jpca.0c08476,PMC8154598,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8154598/pdf/,
https://doi.org/10.3390/cancers13153857,PMC8345397,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8345397/pdf/,
https://doi.org/10.1186/s13073-017-0443-z,PMC5463361,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5463361/pdf/,
https://doi.org/10.3390/nu11061265,PMC6628241,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6628241/pdf/,
https://doi.org/10.3389/fphar.2021.655981,PMC8155685,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8155685/pdf/,
https://doi.org/10.1002/chem.202001482,PMC7496188,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7496188/pdf/,
https://doi.org/10.1371/journal.pone.0068876,PMC3720888,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3720888/pdf/,
https://doi.org/10.3389/fpubh.2015.00050,PMC4371557,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4371557/pdf/,
https://doi.org/10.7717/peerj.4432,PMC5842762,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5842762/pdf/,
https://doi.org/10.1038/s41598-017-07295-5,PMC5541130,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5541130/pdf/,
https://doi.org/10.1186/s12929-022-00807-0,PMC8973879,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8973879/pdf/,
https://doi.org/10.3897/phytokeys.87.12774,PMC5672130,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5672130/pdf/,
https://doi.org/10.1073/pnas.1805450115,PMC6140476,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6140476/pdf/,
https://doi.org/10.1002/jmv.25272,PMC7166596,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7166596/pdf/,
https://doi.org/10.1093/pcp/pcac175,PMC10109209,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10109209/pdf/,
https://doi.org/10.1038/s41598-020-75572-x,PMC7596080,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7596080/pdf/,
https://doi.org/10.3897/zookeys.1123.87397,PMC9836647,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9836647/pdf/,
https://doi.org/10.3389/fphar.2021.694639,PMC8312399,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8312399/pdf/,
https://doi.org/10.3390/ijms17081204,PMC5000602,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5000602/pdf/,
https://doi.org/10.1093/nar/gkl1062,PMC1807961,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1807961/pdf/,
https://doi.org/10.1186/s13100-022-00265-3,PMC8978399,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8978399/pdf/,
https://doi.org/10.3390/jcm11237208,PMC9739246,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9739246/pdf/,
https://doi.org/10.22034/APJCP.2018.19.2.541,PMC5980947,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5980947/pdf/,
https://doi.org/10.1186/s13148-018-0606-9,PMC6321663,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6321663/pdf/,
https://doi.org/10.1038/s41598-022-10554-9,PMC9033779,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9033779/pdf/,
https://doi.org/10.1371/journal.pone.0005286,PMC2684829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2684829/pdf/,
https://doi.org/10.1002/anie.200502566,PMC2427277,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2427277/pdf/,
https://doi.org/10.2174/1573399811309020005,PMC3601410,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3601410/pdf/,
https://doi.org/10.1155/2021/5519436,PMC8355977,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8355977/pdf/,
https://doi.org/10.1007/s12664-013-0417-z,PMC7104018,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7104018/pdf/,
https://doi.org/10.1007/s00787-010-0090-z,PMC2839490,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2839490/pdf/,
https://doi.org/10.3389/fmicb.2018.00815,PMC5996929,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5996929/pdf/,
https://doi.org/10.1186/1471-2148-11-45,PMC3271361,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3271361/pdf/,
https://doi.org/10.1128/AAC.01231-18,PMC6256756,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6256756/pdf/,
https://doi.org/10.3390/antiox9060516,PMC7346190,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7346190/pdf/,
https://doi.org/10.1038/s41586-019-0881-4,PMC6709600,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6709600/pdf/,
https://doi.org/10.1002/etc.4948,PMC8048829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8048829/pdf/,
https://doi.org/10.1371/journal.pone.0279507,PMC9778589,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9778589/pdf/,
https://doi.org/10.1083/jcb.202007135,PMC7594496,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7594496/pdf/,
https://doi.org/10.3390/cancers12123542,PMC7761432,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7761432/pdf/,
https://doi.org/10.3390/cells11121896,PMC9221348,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9221348/pdf/,
https://doi.org/10.1371/journal.pntd.0002919,PMC4102455,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4102455/pdf/,
https://doi.org/10.1016/j.simyco.2021.100116,PMC8379525,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8379525/pdf/,
https://doi.org/10.1371/journal.pone.0264498,PMC8906620,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8906620/pdf/,
https://doi.org/10.1007/s00431-023-04958-6,PMC10113973,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10113973/pdf/,
https://doi.org/10.3390/molecules23010184,PMC6017737,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6017737/pdf/,
https://doi.org/10.1140/epjc/s10052-016-4105-x,PMC5321489,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5321489/pdf/,
https://doi.org/10.1002/mgg3.1759,PMC8457708,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8457708/pdf/,
https://doi.org/10.1039/d1ra01066b,PMC9033209,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9033209/pdf/,
https://doi.org/10.1098/rsos.171651,PMC5882695,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5882695/pdf/,
https://doi.org/10.1038/ismej.2014.159,PMC4331580,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4331580/pdf/,
https://doi.org/10.1080/14756366.2017.1387542,PMC6009982,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6009982/pdf/,
https://doi.org/10.3390/ma15124158,PMC9231100,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9231100/pdf/,
https://doi.org/10.1038/s42003-019-0505-4,PMC6637149,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6637149/pdf/,
https://doi.org/10.1155/2011/176498,PMC3124122,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3124122/pdf/,
https://doi.org/10.3389/frobt.2020.591402,PMC7805914,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7805914/pdf/,
https://doi.org/10.3389/fmicb.2020.579504,PMC7610140,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7610140/pdf/,
https://doi.org/10.1038/cr.2008.294,PMC7091798,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7091798/pdf/,
https://doi.org/10.1183/23120541.00215-2018,PMC6378342,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6378342/pdf/,
https://doi.org/10.3389/fcimb.2022.827129,PMC8877419,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8877419/pdf/,
https://doi.org/10.1007/s10875-023-01432-8,PMC10110724,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10110724/pdf/,
https://doi.org/10.1111/acel.12777,PMC6052466,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6052466/pdf/,
https://doi.org/10.1177/21514593221111647,PMC9243384,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9243384/pdf/,
https://doi.org/10.3389/fchem.2019.00422,PMC6561309,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6561309/pdf/,
https://doi.org/10.1038/s41533-018-0093-7,PMC6062519,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6062519/pdf/,
https://doi.org/10.1021/acs.est.1c06937,PMC9097474,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9097474/pdf/,
https://doi.org/10.3390/ijerph20031813,PMC9914084,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9914084/pdf/,
https://doi.org/10.3389/fmicb.2023.1129136,PMC10034183,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10034183/pdf/,
https://doi.org/10.3389/fmicb.2016.01634,PMC5060950,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5060950/pdf/,
https://doi.org/10.1186/s12885-020-06958-3,PMC7268753,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7268753/pdf/,
https://doi.org/10.3389/fphar.2021.784822,PMC8818874,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8818874/pdf/,
https://doi.org/10.3897/zookeys.694.12513,PMC5672780,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5672780/pdf/,
https://doi.org/10.1002/pro.2546,PMC4253809,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4253809/pdf/,
https://doi.org/10.3390/plants10030424,PMC7996164,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7996164/pdf/,
https://doi.org/10.4102/ojvr.v83i1.1058,PMC6238813,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6238813/pdf/,
https://doi.org/10.3389/fped.2021.666426,PMC8576357,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8576357/pdf/,
https://doi.org/10.24272/j.issn.2095-8137.2018.018,PMC5968860,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5968860/pdf/,
https://doi.org/10.3389/fped.2022.989822,PMC9386678,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9386678/pdf/,
https://doi.org/10.3390/genes10100766,PMC6827004,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6827004/pdf/,
https://doi.org/10.3389/fendo.2022.851520,PMC8899658,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8899658/pdf/,
https://doi.org/10.1186/s43141-023-00475-z,PMC9931984,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9931984/pdf/,
https://doi.org/10.1371/journal.pntd.0007536,PMC6619836,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6619836/pdf/,
https://doi.org/10.1128/mBio.00416-12,PMC3531803,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3531803/pdf/,
https://doi.org/10.1083/jcb.200709181,PMC2213610,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2213610/pdf/,
https://doi.org/10.1371/journal.pone.0110215,PMC4201530,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4201530/pdf/,
https://doi.org/10.1038/s42255-022-00577-x,PMC9170585,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9170585/pdf/,
https://doi.org/10.3389/fchem.2019.00421,PMC6581669,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6581669/pdf/,
https://doi.org/10.3390/cells9122630,PMC7762413,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7762413/pdf/,
https://doi.org/10.1186/s13071-016-1867-9,PMC5114731,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5114731/pdf/,
https://doi.org/10.1155/2012/240274,PMC3369491,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3369491/pdf/,
https://doi.org/10.1128/AEM.02164-18,PMC6365825,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6365825/pdf/,
https://doi.org/10.1093/molbev/msn069,PMC2386083,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2386083/pdf/,
https://doi.org/10.1093/jxb/ery200,PMC6054196,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6054196/pdf/,
https://doi.org/10.3390/ijms24054870,PMC10003314,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10003314/pdf/,
https://doi.org/10.1503/cmaj.202246,PMC8177933,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8177933/pdf/,
https://doi.org/10.1097/MD.0000000000032271,PMC9771185,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9771185/pdf/,
https://doi.org/10.5966/sctm.2016-0034,PMC5442784,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5442784/pdf/,
https://doi.org/10.1083/jcb.201111127,PMC3275379,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3275379/pdf/,
https://doi.org/10.1002/chem.201904382,PMC7004087,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7004087/pdf/,
https://doi.org/10.3389/fgene.2012.00231,PMC3484327,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3484327/pdf/,
https://doi.org/10.3892/mmr.2019.10073,PMC6471137,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6471137/pdf/,
https://doi.org/10.1042/EBC20200011,PMC7724634,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7724634/pdf/,
https://doi.org/10.3390/biology11030465,PMC8945274,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945274/pdf/,
https://doi.org/10.1016/j.csbj.2014.11.002,PMC4348440,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4348440/pdf/,
https://doi.org/10.1128/MRA.00372-21,PMC8428244,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8428244/pdf/,
https://doi.org/10.1111/mmi.12249,PMC3758960,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3758960/pdf/,
https://doi.org/10.1039/d0sc02076a,PMC8163095,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8163095/pdf/,
https://doi.org/10.1155/2018/3536854,PMC6036839,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6036839/pdf/,
https://doi.org/10.3390/bios12060429,PMC9221418,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9221418/pdf/,
https://doi.org/10.1371/journal.pone.0024723,PMC3174190,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3174190/pdf/,
https://doi.org/10.1371/journal.ppat.1009670,PMC8219169,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8219169/pdf/,
https://doi.org/10.1186/s12199-020-00864-7,PMC7341599,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7341599/pdf/,
https://doi.org/10.3389/fgene.2021.699385,PMC8495166,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8495166/pdf/,
https://doi.org/10.3390/jcm8040483,PMC6518357,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6518357/pdf/,
https://doi.org/10.1080/23802359.2016.1219633,PMC7800073,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7800073/pdf/,
https://doi.org/10.1038/s41598-018-29547-8,PMC6063891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6063891/pdf/,
https://doi.org/10.1371/journal.pone.0251665,PMC8443040,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8443040/pdf/,
https://doi.org/10.1186/s13062-016-0110-0,PMC4756442,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4756442/pdf/,
https://doi.org/10.1021/acsomega.9b00260,PMC6545554,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6545554/pdf/,
https://doi.org/10.1136/bmjspcare-2015-000879,PMC4893143,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4893143/pdf/,
https://doi.org/10.1002/1878-0261.12896,PMC8024723,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8024723/pdf/,
https://doi.org/10.1186/s13041-020-0551-3,PMC6972013,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6972013/pdf/,
https://doi.org/10.1002/hbm.25780,PMC8996365,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8996365/pdf/,
https://doi.org/10.3390/ani11123567,PMC8698073,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8698073/pdf/,
https://doi.org/10.1186/1746-6148-10-39,PMC3921987,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3921987/pdf/,
https://doi.org/10.1016/j.simyco.2017.11.004,PMC5773705,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5773705/pdf/,
https://doi.org/10.3389/fcimb.2022.856711,PMC9237225,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9237225/pdf/,
https://doi.org/10.1097/MD.0000000000018676,PMC6959903,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6959903/pdf/,
https://doi.org/10.1016/j.tcsw.2020.100043,PMC7421604,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7421604/pdf/,
https://doi.org/10.1186/s13046-017-0523-3,PMC5395939,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5395939/pdf/,
https://doi.org/10.1371/journal.pone.0234299,PMC7314424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314424/pdf/,
https://doi.org/10.1016/j.redox.2020.101772,PMC7606857,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7606857/pdf/,
https://doi.org/10.3732/apps.1400016,PMC4103113,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4103113/pdf/,
https://doi.org/10.1186/s12864-018-4663-4,PMC5914054,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5914054/pdf/,
https://doi.org/10.3732/apps.1700016,PMC5435406,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5435406/pdf/,
https://doi.org/10.1186/s12864-016-3457-9,PMC5225507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5225507/pdf/,
